Easting,Northing,Tree_ID,Year,Nests_Removed
520125,173877,,2018,8
520125,174156,,2018,1
520117,172490,,2018,3
520114,172443,,2018,17
520114,172625,,2018,2
520111,172450,,2018,19
520111,172476,,2018,9
520109,172574,,2018,3
520108,172434,,2018,8
520105,172491,,2018,3
520105,172640,,2018,12
520102,172179,,2018,7
520101,172469,,2018,4
520100,173520,,2018,2
520095,172425,,2018,5
520094,173795,,2018,16
520093,172437,,2018,5
520093,174405,,2018,1
520091,173794,,2018,9
520083,172464,,2018,3
520078,172460,,2018,14
520077,172425,,2018,6
520077,172556,,2018,8
520076,171806,,2018,1
520076,172725,,2018,2
520074,171803,,2018,1
520073,172549,,2018,1
520073,174407,,2018,1
520069,172492,,2018,4
520067,172449,,2018,14
520067,172727,,2018,2
520066,172700,,2018,6
520065,172582,,2018,2
520064,172572,,2018,1
520060,172609,,2018,6
520060,172739,,2018,4
520058,172437,,2018,1
520057,172699,,2018,2
520056,172489,,2018,4
520056,172593,,2018,3
520053,172745,,2018,2
520052,172722,,2018,4
520051,172422,,2018,12
520049,172731,,2018,1
520048,172566,,2018,3
520045,172754,,2018,2
520039,172676,,2018,5
520037,172426,,2018,2
520037,172763,,2018,7
520035,172742,,2018,1
520030,172417,,2018,11
520030,174079,,2018,8
520028,172689,,2018,8
520024,172709,,2018,3
520020,172681,,2018,21
520020,172751,,2018,6
520016,173408,,2018,1
520015,172766,,2018,7
520013,172760,,2018,3
520011,172674,,2018,5
520009,172699,,2018,3
520008,172727,,2018,11
520008,173887,,2018,2
520006,172742,,2018,2
520005,172739,,2018,1
520004,171769,,2018,1
520003,172675,,2018,1
520003,172692,,2018,2
520001,173340,,2018,1
520000,171420,,2018,12
520000,172669,,2018,11
520000,172749,,2018,1
519999,172693,,2018,2
519998,173411,,2018,37
519995,172712,,2018,15
519995,172758,,2018,5
519991,173430,,2018,14
519989,173348,,2018,1
519985,173810,,2018,5
519984,173315,,2018,6
519983,173426,,2018,18
519979,173324,,2018,4
519977,173383,,2018,4
519976,173797,,2018,9
519975,173367,,2018,3
519974,173333,,2018,11
519974,173817,,2018,3
519974,173861,,2018,3
519972,173919,,2018,1
519971,174073,,2018,1
519970,173324,,2018,20
519970,173873,,2018,1
519969,173408,,2018,17
519969,174067,,2018,2
519968,173290,,2018,2
519965,173393,,2018,2
519964,173296,,2018,1
519964,173372,,2018,4
519964,173784,,2018,4
519963,173813,,2018,3
519960,173776,,2018,1
519958,173301,,2018,4
519953,173340,,2018,10
519949,172437,,2018,7
519947,173391,,2018,3
519945,173283,,2018,6
519945,173805,,2018,3
519944,171733,,2018,2
519944,172486,,2018,1
519943,172472,,2018,3
519942,173334,,2018,2
519938,173322,,2018,9
519938,173774,,2018,8
519938,173804,,2018,3
519938,173829,,2018,1
519936,173798,,2018,1
519935,173290,,2018,7
519931,173271,,2018,3
519928,173779,,2018,1
519927,173781,,2018,9
519926,173401,,2018,7
519925,172169,,2018,2
519924,173303,,2018,3
519924,173815,,2018,9
519922,174027,,2018,1
519918,173311,,2018,4
519918,173844,,2018,1
519917,173404,,2018,2
519916,173814,,2018,2
519915,174013,,2018,1
519910,171860,,2018,1
519907,171837,,2018,2
519904,173303,,2018,2
519902,173301,,2018,1
519901,173813,,2018,5
519898,173396,,2018,4
519896,173323,,2018,5
519895,173312,,2018,5
519895,173849,,2018,1
519886,173356,,2018,6
519885,172020,,2018,1
519877,173825,,2018,3
519868,172059,,2018,1
519861,173840,,2018,1
519856,173759,,2018,10
519853,173795,,2018,4
519851,172047,,2018,3
519849,173806,,2018,2
519840,171854,,2018,1
519838,172070,,2018,2
519838,173798,,2018,2
519836,173846,,2018,4
519834,173789,,2018,4
519829,173913,,2018,3
519826,173877,,2018,1
519820,172065,,2018,3
519816,171152,,2018,1
519812,171649,,2018,1
519812,172063,,2018,2
519796,173857,,2018,3
519792,172030,,2018,2
519792,173907,,2018,1
519788,172042,,2018,3
519787,172991,,2018,11
519786,171631,,2018,1
519785,171803,,2018,1
519784,173033,,2018,11
519779,171681,,2018,2
519779,173890,,2018,1
519774,173011,,2018,1
519772,173311,,2018,2
519772,173311,,2018,5
519769,171862,,2018,3
519768,171884,,2018,2
519767,172039,,2018,1
519767,173850,,2018,1
519763,171759,,2018,2
519762,171649,,2018,3
519757,171861,,2018,4
519755,172896,,2018,4
519753,172042,,2018,1
519752,171950,,2018,1
519752,173872,,2018,1
519751,171855,,2018,1
519748,173013,,2018,28
519741,173904,,2018,5
519740,172050,,2018,1
519740,172050,,2018,2
519738,172045,,2018,2
519736,171942,,2018,1
519733,174116,,2018,6
519732,173928,,2018,1
519731,171886,,2018,1
519729,171837,,2018,2
519727,172054,,2018,2
519726,172023,,2018,1
519723,172919,,2018,7
519722,171915,,2018,2
519720,171777,,2018,1
519717,173872,,2018,1
519716,172048,,2018,3
519716,172929,,2018,1
519716,173947,,2018,1
519716,173950,,2018,2
519714,171727,,2018,2
519713,172919,,2018,6
519712,173866,,2018,2
519711,171888,,2018,2
519706,172982,,2018,54
519703,173879,,2018,1
519699,171795,,2018,1
519697,172904,,2018,13
519696,172024,,2018,1
519693,171968,,2018,1
519692,171945,,2018,2
519692,173941,,2018,2
519691,171822,,2018,4
519688,172025,,2018,1
519688,173966,,2018,1
519687,173891,,2018,4
519686,171719,,2018,1
519680,172931,,2018,3
519678,171869,,2018,2
519678,172917,,2018,3
519668,172867,,2018,1
519668,172877,,2018,1
519665,171850,,2018,1
519663,172886,,2018,4
519660,173866,,2018,1
519658,172895,,2018,2
519657,171848,,2018,1
519657,171867,,2018,1
519657,171998,,2018,3
519657,172003,,2018,3
519656,171824,,2018,1
519656,172878,,2018,5
519655,172860,,2018,3
519651,171911,,2018,1
519650,171786,,2018,1
519650,172837,,2018,2
519649,171880,,2018,4
519647,172858,,2018,4
519643,172874,,2018,3
519642,172961,,2018,4
519641,172715,,2018,2
519638,172703,,2018,2
519634,171994,,2018,2
519625,172882,,2018,7
519625,173470,,2018,12
519624,171024,,2018,1
519624,172954,,2018,7
519620,172697,,2018,4
519620,172926,,2018,23
519619,172710,,2018,1
519614,173475,,2018,4
519612,171976,,2018,1
519612,172807,,2018,3
519612,173410,,2018,17
519609,172823,,2018,7
519609,173475,,2018,9
519606,172014,,2018,1
519605,171008,,2018,1
519603,173838,,2018,3
519601,171668,,2018,3
519599,171853,,2018,2
519598,171996,,2018,2
519598,172713,,2018,2
519596,172600,,2018,10
519595,173844,,2018,2
519593,172812,,2018,4
519592,172754,,2018,4
519590,172707,,2018,2
519588,171682,,2018,5
519588,171818,,2018,1
519587,172574,,2018,3
519587,172699,,2018,4
519587,172745,,2018,4
519585,171884,,2018,2
519584,171870,,2018,1
519583,171904,,2018,3
519583,172758,,2018,2
519582,171867,,2018,2
519580,170850,,2018,1
519579,172270,,2018,5
519579,172754,,2018,1
519579,172822,,2018,3
519578,172646,,2018,1
519578,172842,,2018,8
519578,173449,,2018,11
519576,173435,,2018,24
519574,171946,,2018,3
519574,172670,,2018,4
519574,173454,,2018,2
519573,172692,,2018,2
519573,173446,,2018,11
519572,170908,,2018,2
519571,172691,,2018,3
519569,172640,,2018,1
519567,171706,,2018,5
519567,173788,,2018,1
519566,171915,,2018,1
519563,172070,,2018,1
519562,171953,,2018,4
519560,172664,,2018,9
519560,173460,,2018,7
519559,173466,,2018,11
519558,172703,,2018,2
519556,173448,,2018,14
519555,171979,,2018,5
519554,172629,,2018,12
519554,172802,,2018,1
519553,173448,,2018,20
519551,171690,,2018,3
519549,171954,,2018,1
519549,172687,,2018,3
519547,172646,,2018,4
519547,173453,,2018,8
519546,171655,,2018,46
519545,172247,,2018,10
519545,172593,,2018,9
519545,172808,,2018,1
519545,173476,,2018,24
519544,172231,,2018,66
519544,172577,,2018,6
519544,173461,,2018,9
519542,173473,,2018,5
519539,171662,,2018,8
519538,172694,,2018,3
519538,173472,,2018,6
519535,172789,,2018,6
519535,173472,,2018,6
519534,173479,,2018,1
519533,171667,,2018,28
519533,173043,,2018,1
519532,172583,,2018,4
519530,172020,,2018,1
519529,171973,,2018,3
519529,173465,,2018,2
519528,171917,,2018,3
519528,173486,,2018,10
519526,172637,,2018,4
519525,173473,,2018,26
519522,171920,,2018,3
519521,171634,,2018,1
519521,173765,,2018,6
519520,172005,,2018,4
519520,172687,,2018,1
519520,172693,,2018,3
519518,171289,,2018,5
519518,173484,,2018,10
519517,171995,,2018,1
519516,172038,,2018,3
519513,171661,,2018,3
519513,172119,,2018,3
519513,172652,,2018,5
519512,174070,,2018,1
519511,171998,,2018,1
519511,172052,,2018,6
519509,171649,,2018,9
519508,172565,,2018,3
519505,172713,,2018,2
519504,171991,,2018,9
519503,172655,,2018,10
519502,173644,,2018,6
519502,174096,,2018,1
519501,172703,,2018,3
519500,172554,,2018,10
519500,172790,,2018,1
519499,172706,,2018,5
519499,172761,,2018,2
519498,173406,,2018,22
519498,173819,,2018,1
519496,171141,,2018,4
519495,173373,,2018,2
519494,173487,,2018,8
519493,171654,,2018,26
519493,172004,,2018,3
519493,172574,,2018,1
519493,173393,,2018,7
519493,173497,,2018,13
519492,171685,,2018,3
519491,171135,,2018,1
519491,172219,,2018,8
519491,172636,,2018,6
519491,172748,,2018,5
519490,172724,,2018,3
519490,172770,,2018,4
519490,172794,,2018,1
519489,171940,,2018,1
519488,171686,,2018,9
519485,172727,,2018,1
519484,172763,,2018,3
519484,173381,,2018,11
519483,173493,,2018,23
519482,173499,,2018,13
519480,172207,,2018,15
519479,173849,,2018,4
519477,171673,,2018,28
519477,172004,,2018,1
519477,172723,,2018,1
519476,173395,,2018,1
519474,172634,,2018,6
519472,173357,,2018,7
519471,172719,,2018,2
519471,172828,,2018,2
519470,173492,,2018,6
519469,172606,,2018,12
519463,173491,,2018,1
519463,173503,,2018,4
519461,172620,,2018,4
519461,172700,,2018,3
519460,173591,,2018,24
519457,173364,,2018,3
519456,174277,,2018,3
519455,172714,,2018,7
519454,172531,,2018,1
519454,173627,,2018,1
519452,172635,,2018,1
519452,173495,,2018,15
519450,173387,,2018,3
519449,171727,,2018,29
519449,172506,,2018,11
519448,173418,,2018,2
519448,174386,,2018,7
519447,173426,,2018,14
519447,173727,,2018,4
519443,172528,,2018,3
519443,172812,,2018,6
519443,174351,,2018,1
519442,172842,,2018,2
519442,173637,,2018,1
519441,173496,,2018,4
519440,173508,,2018,11
519440,173635,,2018,2
519440,174298,,2018,6
519438,173385,,2018,13
519437,173610,,2018,2
519437,173647,,2018,1
519435,173424,,2018,6
519435,173498,,2018,6
519434,174263,,2018,1
519433,173403,,2018,3
519430,172783,,2018,5
519428,173634,,2018,19
519427,173426,,2018,10
519425,173410,,2018,13
519423,172538,,2018,6
519423,174223,,2018,1
519422,171318,,2018,1
519421,173756,,2018,1
519420,172538,,2018,3
519412,172777,,2018,12
519410,172549,,2018,1
519409,171349,,2018,2
519407,172541,,2018,8
519407,172846,,2018,1
519407,173783,,2018,14
519406,172554,,2018,6
519406,173779,,2018,1
519400,172550,,2018,2
519395,173700,,2018,16
519392,171356,,2018,4
519392,173742,,2018,7
519389,172560,,2018,6
519386,173999,,2018,3
519380,172559,,2018,3
519374,173722,,2018,7
519372,171294,,2018,1
519371,172513,,2018,5
519367,172489,,2018,7
519366,172124,,2018,27
519364,172522,,2018,10
519360,172566,,2018,2
519357,172479,,2018,7
519356,172121,,2018,24
519356,172549,,2018,22
519333,174035,,2018,2
519320,172210,,2018,5
519315,173753,,2018,5
519314,172206,,2018,7
519310,173770,,2018,4
519308,173747,,2018,4
519307,173750,,2018,19
519306,173781,,2018,3
519293,172042,,2018,7
519292,173773,,2018,5
519291,172073,,2018,22
519290,173760,,2018,6
519289,172030,,2018,13
519288,172024,,2018,23
519288,174047,,2018,2
519284,174052,,2018,6
519281,173762,,2018,10
519280,172048,,2018,25
519276,172006,,2018,29
519274,172020,,2018,43
519272,174052,,2018,1
519265,171311,,2018,1
519263,171724,,2018,4
519251,172014,,2018,19
519250,171997,,2018,43
519237,171085,,2018,2
519233,174084,,2018,1
519233,174088,,2018,3
519231,171403,,2018,1
519231,174045,,2018,2
519224,172018,,2018,10
519222,174036,,2018,2
519212,172297,,2018,4
519212,172313,,2018,7
519211,172002,,2018,33
519208,174013,,2018,2
519206,172043,,2018,26
519206,172661,,2018,8
519205,172281,,2018,12
519203,172304,,2018,10
519202,172023,,2018,29
519200,172026,,2018,61
519200,172676,,2018,1
519199,171794,,2018,1
519198,172596,,2018,3
519197,171978,,2018,83
519195,172596,,2018,4
519192,172667,,2018,3
519190,172301,,2018,1
519187,172292,,2018,2
519186,172286,,2018,5
519180,171997,,2018,36
519177,172018,,2018,38
519174,172150,,2018,27
519172,171965,,2018,25
519171,171722,,2018,2
519171,171974,,2018,14
519171,172009,,2018,29
519160,172016,,2018,37
519160,172556,,2018,6
519158,171187,,2018,1
519158,171804,,2018,3
519151,172025,,2018,15
519145,171225,,2018,1
519145,171913,,2018,5
519145,172569,,2018,8
519144,171882,,2018,10
519143,171863,,2018,5
519142,171530,,2018,1
519140,171996,,2018,8
519139,171807,,2018,3
519108,171575,,2018,1
519104,172142,,2018,10
519091,172144,,2018,5
519079,172111,,2018,2
519075,172174,,2018,1
519073,172159,,2018,6
519066,172122,,2018,3
519066,172200,,2018,3
519065,172262,,2018,7
519061,172183,,2018,5
519059,172143,,2018,2
519058,172103,,2018,9
519046,171756,,2018,5
519032,172188,,2018,4
519026,172276,,2018,3
519025,172212,,2018,3
519024,172288,,2018,2
519023,172269,,2018,5
519017,172194,,2018,5
519015,172236,,2018,23
519011,172219,,2018,2
519004,172220,,2018,6
518998,172093,,2018,15
518992,172231,,2018,1
518990,172211,,2018,26
518977,172172,,2018,5
518965,171805,,2018,2
518959,172830,,2018,1
518953,172773,,2018,1
518950,172232,,2018,2
518949,172242,,2018,3
518947,171817,,2018,1
518939,171775,,2018,1
518939,172188,,2018,1
518938,172180,,2018,3
518937,172224,,2018,1
518936,172187,,2018,12
518936,172255,,2018,6
518930,172828,,2018,1
518927,172203,,2018,8
518924,172260,,2018,5
518921,172249,,2018,4
518921,172306,,2018,3
518921,172342,,2018,6
518919,172213,,2018,3
518917,172200,,2018,2
518917,172348,,2018,9
518916,172315,,2018,2
518915,172797,,2018,4
518913,172279,,2018,1
518908,172240,,2018,3
518907,172297,,2018,6
518907,172357,,2018,7
518901,172244,,2018,1
518900,172345,,2018,3
518899,172256,,2018,3
518898,172321,,2018,1
518898,172336,,2018,2
518888,172429,,2018,7
518865,172088,,2018,1
518863,172586,,2018,2
518862,172512,,2018,6
518861,172548,,2018,4
518850,172169,,2018,1
518840,171900,,2018,2
518838,172206,,2018,1
518831,172076,,2018,7
518828,172092,,2018,1
518827,173049,,2018,1
518823,173028,,2018,3
518816,173210,,2018,1
518791,172760,,2018,6
518790,173155,,2018,1
518787,173255,,2018,5
518780,172912,,2018,3
518773,172812,,2018,2
518770,172460,,2018,5
518767,172489,,2018,14
518762,172762,,2018,1
518758,172403,,2018,4
518749,172447,,2018,5
518749,172461,,2018,3
518745,173162,,2018,2
518744,173141,,2018,2
518740,172548,,2018,3
518733,172453,,2018,2
518718,172522,,2018,4
518714,173129,,2018,3
518713,172581,,2018,2
518707,172572,,2018,3
518699,172554,,2018,8
518693,172495,,2018,2
518689,172607,,2018,2
518686,172525,,2018,4
518680,172573,,2018,4
518666,172543,,2018,8
518660,172873,,2018,2
518646,172572,,2018,4
518646,173533,,2018,1
518645,172595,,2018,2
518645,173542,,2018,2
518642,172553,,2018,3
518631,173448,,2018,2
518628,173465,,2018,1
518625,173031,,2018,2
518624,172574,,2018,1
518571,173687,,2018,1
518565,173656,,2018,1
518552,173710,,2018,1
518538,173052,,2018,1
518532,173739,,2018,2
518445,172721,,2018,2
518438,172755,,2018,2
518438,173487,,2018,4
518436,172823,,2018,3
518428,172756,,2018,1
518416,172755,,2018,3
518390,172753,,2018,24
521385,172985,,2019,2
521363,172979,,2019,1
521358,173510,,2019,6
521351,172489,,2019,2
521341,173570,,2019,5
521325,173646,,2019,13
521325,173652,,2019,24
521309,173063,,2019,13
521307,172983,,2019,5
521279,173239,,2019,4
521274,173592,,2019,34
521273,172934,,2019,13
521272,172940,,2019,1
521272,173066,,2019,7
521272,173261,,2019,9
521271,173313,,2019,3
521264,173084,,2019,5
521263,173392,,2019,5
521262,173063,,2019,1
521261,173332,,2019,12
521259,173508,,2019,6
521255,173377,,2019,9
521254,173072,,2019,11
521252,173653,,2019,2
521251,173491,,2019,16
521251,173519,,2019,3
521248,173587,,2019,3
521247,173409,,2019,8
521245,173434,,2019,5
521245,173655,,2019,3
521243,173652,,2019,1
521241,173572,,2019,12
521240,173606,,2019,4
521240,173634,,2019,4
521238,173651,,2019,2
521237,173458,,2019,4
521234,173627,,2019,1
521234,173663,,2019,2
521233,173624,,2019,1
521232,173360,,2019,15
521230,173588,,2019,6
521223,173620,,2019,2
521222,173526,,2019,7
521216,173560,,2019,1
521211,173565,,2019,8
521211,173641,,2019,3
521210,173421,,2019,16
521210,173582,,2019,10
521208,173992,,2019,12
521205,173492,,2019,6
521205,173520,,2019,5
521202,173573,,2019,9
521201,173405,,2019,4
521199,173618,,2019,6
521198,173459,,2019,10
521196,173606,,2019,3
521194,173386,,2019,13
521191,173444,,2019,10
521190,173512,,2019,13
521186,173566,,2019,10
521182,173474,,2019,13
521151,174235,,2019,15
521146,174232,,2019,9
521144,173564,,2019,5
521137,173574,,2019,6
521128,173086,,2019,29
521126,172303,,2019,1
521125,172220,,2019,3
521125,173540,,2019,22
521125,173563,,2019,5
521123,172356,,2019,3
521120,173097,,2019,14
521117,172680,,2019,3
521115,173549,,2019,4
521113,173109,,2019,5
521109,172349,,2019,5
521109,172386,,2019,3
521106,172312,,2019,2
521094,173100,,2019,36
521093,172359,,2019,3
521092,173164,,2019,44
521088,172444,,2019,5
521081,173640,,2019,9
521069,172432,,2019,5
521067,172443,,2019,8
521064,172337,,2019,40
521063,173580,,2019,1
521060,173651,,2019,9
521060,174277,,2019,11
521058,173666,,2019,9
521058,174271,,2019,11
521052,172431,,2019,5
521052,174255,,2019,13
521045,172469,,2019,14
521041,172421,,2019,7
521034,173677,,2019,10
521032,173683,,2019,4
521028,174312,,2019,1
521024,172303,,2019,2
521024,174254,,2019,2
521020,173673,,2019,9
521014,172411,,2019,6
521014,173629,,2019,6
521006,172293,,2019,7
521004,173549,,2019,31
521001,173621,,2019,21
520999,173549,,2019,12
520992,173552,,2019,6
520987,173603,,2019,13
520987,173661,,2019,14
520983,173521,,2019,25
520979,174291,,2019,6
520979,174294,,2019,8
520978,173606,,2019,25
520975,174296,,2019,6
520966,174290,,2019,1
520961,172404,,2019,6
520959,174370,,2019,16
520955,174306,,2019,20
520951,172097,,2019,9
520949,174106,,2019,17
520947,172313,,2019,7
520946,174340,,2019,5
520943,174328,,2019,5
520939,172322,,2019,21
520934,174337,,2019,20
520931,174321,,2019,11
520923,172290,,2019,4
520914,174339,,2019,15
520910,172379,,2019,6
520905,172302,,2019,6
520902,174357,,2019,11
520901,172401,,2019,2
520880,174367,,2019,10
520862,174384,,2019,4
520857,174389,,2019,1
520848,174309,,2019,29
520834,174436,,2019,4
520832,174458,,2019,2
520824,174476,,2019,1
520821,174279,,2019,19
520813,174158,,2019,13
520809,174293,,2019,28
520806,174114,,2019,10
520806,174274,,2019,29
520804,174419,,2019,8
520803,174431,,2019,3
520799,174440,,2019,5
520796,174438,,2019,20
520785,174128,,2019,4
520784,174148,,2019,6
520772,174086,,2019,3
520771,174159,,2019,6
520767,174220,,2019,333
520766,174144,,2019,3
520766,174224,,2019,21
520762,172383,,2019,17
520762,174333,,2019,9
520757,174074,,2019,11
520756,174208,,2019,16
520755,174091,,2019,9
520755,174225,,2019,2
520747,174179,,2019,3
520745,174350,,2019,23
520741,174238,,2019,14
520740,174347,,2019,15
520734,172928,,2019,9
520734,174332,,2019,11
520730,172908,,2019,12
520729,174178,,2019,3
520728,174276,,2019,1
520716,172366,,2019,12
520694,172902,,2019,1
520692,173352,,2019,5
520669,173048,,2019,2
520667,173348,,2019,9
520661,172920,,2019,3
520660,173339,,2019,1
520659,173031,,2019,1
520654,173028,,2019,1
520646,173013,,2019,4
520644,173108,,2019,2
520640,173330,,2019,6
520631,173017,,2019,10
520629,173013,,2019,17
520626,173001,,2019,4
520620,172986,,2019,36
520615,173114,,2019,6
520610,173153,,2019,2
520600,173353,,2019,4
520593,173272,,2019,10
520588,173229,,2019,4
520586,173259,,2019,11
520582,173224,,2019,8
